"Currency","Year","Quarter","market","duration","method","purpose","visits","spend","nights","StandardRate","SpendPerVisit"
"TRY",2006,"Q2","Turkey","1-3  nights","Sea","Business",4981.259823,713998.02,4.981259823,0.417790960943375,143.336835533704
"TRY",2006,"Q2","Turkey","15+  nights","Air","Holiday",1552.965969,3735382.974,41.31900024,0.417790960943375,2405.32184771912
"TRY",2006,"Q2","Turkey","15+  nights","Air","VFR",781.189978,744315.028,19.65810013,0.417790960943375,952.796437437143
"TRY",2006,"Q2","Turkey","4-7  nights","Air","VFR",580.29002,0,3.021239996,0.417790960943375,0
"TRY",2006,"Q2","Turkey","4-7  nights","Air","Business",2977.230027,1322155.595,11.21819586,0.417790960943375,444.089164427872
"TRY",2006,"Q2","Turkey","4-7  nights","Air","Miscellaneous",368.667006,189494.997,1.843340039,0.417790960943375,514.000422918236
"TRY",2006,"Q2","Turkey","4-7  nights","Air","Holiday",1774.507999,566244.99,7.555820227,0.417790960943375,319.099711198315
"TRY",2006,"Q2","Turkey","8-14 nights","Air","Business",415.583014,0,5.818160057,0.417790960943375,0
"TRY",2006,"Q2","Turkey","15+  nights","Air","Study",1011.352003,3725556.133,86.85713077,0.417790960943375,3683.73832448918
"TRY",2006,"Q2","Turkey","1-3  nights","Air","Holiday",485.217005,279879.004,1.239629984,0.417790960943375,576.81202661065
"TRY",2006,"Q2","Turkey","4-7  nights","Sea","Business",2490.629911,8966.26,2.490629911,0.417790960943375,3.59999691660332
"TRY",2006,"Q2","Turkey","15+  nights","Air","Business",368.667006,1479830.027,9.95401001,0.417790960943375,4014.00180356796
"TRY",2006,"Q3","Turkey","15+  nights","Air","VFR",1315.470994,294838.004,26.28144932,0.0790075289749624,224.131132761412
"TRY",2006,"Q3","Turkey","1-3  nights","Air","Miscellaneous",864.91698,15815.901,0.86491698,0.0790075289749624,18.2860336491486
"TRY",2006,"Q3","Turkey","15+  nights","Air","Business",591.118991,917416.99,10.64009953,0.0790075289749624,1552.00053452521
"TRY",2006,"Q3","Turkey","1-3  nights","Air","Business",2034.215003,564616.203,3.37975505,0.0790075289749624,277.559747699885
"TRY",2006,"Q3","Turkey","1-3  nights","Tunnel","Business",450.06299,225053.996,0.90012598,0.0790075289749624,500.049995224002
"TRY",2006,"Q3","Turkey","15+  nights","Air","Miscellaneous",1228.569984,78628.801,176.9149933,0.0790075289749624,64.0002621128663
"TRY",2006,"Q3","Turkey","4-7  nights","Air","Holiday",2588.402048,972225.01,16.11680442,0.0790075289749624,375.608190679348
"TRY",2006,"Q3","Turkey","8-14 nights","Air","Business",1262.64599,2918384.016,13.35769987,0.0790075289749624,2311.32402836048
"TRY",2006,"Q3","Turkey","1-3  nights","Sea","Business",2528.640032,0,2.528640032,0.0790075289749624,0
"TRY",2006,"Q3","Turkey","8-14 nights","Air","VFR",4234.034926,1652972.043,46.78081894,0.0790075289749624,390.40113553376
"TRY",2006,"Q3","Turkey","4-7  nights","Air","Miscellaneous",1921.073049,1183645.01,7.684270144,0.0790075289749624,616.137429347696
"TRY",2006,"Q3","Turkey","1-3  nights","Sea","Holiday",7585.920095,1092478.991,15.17184019,0.0790075289749624,144.014038813838
"TRY",2006,"Q3","Turkey","15+  nights","Air","Holiday",543.766975,0,0.543766975,0.0790075289749624,0
"TRY",2006,"Q3","Turkey","8-14 nights","Air","Holiday",354.671001,297569.007,3.901380062,0.0790075289749624,839.000104775975
"TRY",2006,"Q3","Turkey","4-7  nights","Air","Business",3406.332046,2324165.881,14.52234596,0.0790075289749624,682.307493695229
"TRY",2006,"Q3","Turkey","1-3  nights","Air","Holiday",448.513001,51130.5,1.345540047,0.0790075289749624,114.000039878443
"TRY",2006,"Q4","Turkey","4-7  nights","Air","Holiday",4346.445024,3583544.94,20.67187023,0.129047797012861,824.477226839991
"TRY",2006,"Q4","Turkey","15+  nights","Air","Business",747.051001,1615411.013,14.73158979,0.129047797012861,2162.38384104648
"TRY",2006,"Q4","Turkey","1-3  nights","Air","Miscellaneous",1101.323009,511261.001,2.715936065,0.129047797012861,464.224389050243
"TRY",2006,"Q4","Turkey","15+  nights","Air","VFR",807.307005,180837.005,90.41840363,0.129047797012861,224.000292181287
"TRY",2006,"Q4","Turkey","1-3  nights","Air","Holiday",307.669997,64654,0.904393971,0.129047797012861,210.140737252323
"TRY",2006,"Q4","Turkey","8-14 nights","Air","Holiday",1336.220026,1846950.054,12.95750046,0.129047797012861,1382.22000723105
"TRY",2006,"Q4","Turkey","15+  nights","Air","Holiday",634.875,1255579.948,13.0635004,0.129047797012861,1977.68056389053
"TRY",2006,"Q4","Turkey","15+  nights","Air","Study",1844.409943,2423549.891,278.5050049,0.129047797012861,1313.99741158303
"TRY",2006,"Q4","Turkey","4-7  nights","Air","Study",807.061017,414828.986,5.649429798,0.129047797012861,513.999533197624
"TRY",2006,"Q4","Turkey","1-3  nights","Air","Business",3055.211008,2171943.411,6.578339934,0.129047797012861,710.898005182888
"TRY",2006,"Q4","Turkey","1-3  nights","Air","VFR",1357.702017,508634.001,3.322099924,0.129047797012861,374.628596430818
"TRY",2006,"Q4","Turkey","4-7  nights","Tunnel","VFR",435.544014,0,2.613260031,0.129047797012861,0
"TRY",2006,"Q4","Turkey","4-7  nights","Air","Business",3559.781015,4088237.125,11.23543292,0.129047797012861,1148.45185919393
"TRY",2006,"Q4","Turkey","8-14 nights","Air","VFR",294.016004,114372,3.528189898,0.129047797012861,388.999232844481
"TRY",2006,"Q4","Turkey","4-7  nights","Air","VFR",900.716007,736917.026,5.7169801,0.129047797012861,818.145808748795
"TRY",2007,"Q1","Turkey","4-7  nights","Air","VFR",1269.906014,1143918.008,8.240180016,0.187346311847668,900.789503623848
"TRY",2007,"Q1","Turkey","15+  nights","Air","Holiday",525.445998,532801.986,9.983469963,0.187346311847668,1013.99951284813
"TRY",2007,"Q1","Turkey","1-3  nights","Sea","Business",2276.319981,0,2.276319981,0.187346311847668,0
"TRY",2007,"Q1","Turkey","1-3  nights","Air","Holiday",2792.847931,1875439.003,10.57426977,0.187346311847668,671.514901396184
"TRY",2007,"Q1","Turkey","4-7  nights","Air","Holiday",2012.66098,1311033.1,10.06332004,0.187346311847668,651.392913673916
"TRY",2007,"Q1","Turkey","8-14 nights","Air","Holiday",374.561995,71376.197,1.123690009,0.187346311847668,190.559100903977
"TRY",2007,"Q1","Turkey","8-14 nights","Air","Study",417.582005,841009.974,4.175819874,0.187346311847668,2013.99955920035
"TRY",2007,"Q1","Turkey","8-14 nights","Air","VFR",1040.631026,756082.892,15.39465976,0.187346311847668,726.561935123391
"TRY",2007,"Q1","Turkey","1-3  nights","Air","Business",3954.418004,3488116.197,8.964428902,0.187346311847668,882.080800125752
"TRY",2007,"Q1","Turkey","15+  nights","Air","Business",688.852996,868770.011,20.51922035,0.187346311847668,1261.18346881662
"TRY",2007,"Q1","Turkey","15+  nights","Air","VFR",1632.203996,387621.835,62.67550182,0.187346311847668,237.483694409482
"TRY",2007,"Q1","Turkey","8-14 nights","Air","Business",497.660995,2666970.015,4.976610184,0.187346311847668,5359.00953017224
"TRY",2007,"Q1","Turkey","1-3  nights","Air","VFR",3113.083035,3545711.1,10.65453982,0.187346311847668,1138.97093657189
"TRY",2007,"Q1","Turkey","4-7  nights","Air","Business",2403.448969,1801037.379,10.54217982,0.187346311847668,749.355364823641
"TRY",2007,"Q2","Turkey","1-3  nights","Air","Miscellaneous",622.660995,1089888.99,1.613278031,0.398289679544295,1750.37299389534
"TRY",2007,"Q2","Turkey","4-7  nights","Air","Miscellaneous",520.797014,580168.009,2.083189964,0.398289679544295,1114.00025999381
"TRY",2007,"Q2","Turkey","15+  nights","Air","Business",1545.287967,2767099.977,68.80879974,0.398289679544295,1790.66946491016
"TRY",2007,"Q2","Turkey","1-3  nights","Air","Business",2421.645939,1042901.978,4.607981026,0.398289679544295,430.658322591393
"TRY",2007,"Q2","Turkey","1-3  nights","Air","VFR",624.274015,132041.007,4.859389782,0.398289679544295,211.511297647076
"TRY",2007,"Q2","Turkey","4-7  nights","Air","Holiday",3008.130968,2782349.05,14.76531005,0.398289679544295,924.942789924431
"TRY",2007,"Q2","Turkey","8-14 nights","Air","Holiday",393.949986,80998.302,3.420830011,0.398289679544295,205.605546080664
"TRY",2007,"Q2","Turkey","1-3  nights","Air","Holiday",1509.136975,921709.001,4.368160009,0.398289679544295,610.752381174678
"TRY",2007,"Q2","Turkey","4-7  nights","Air","Business",4047.316968,5857952.951,28.74312472,0.398289679544295,1447.36698344008
"TRY",2007,"Q2","Turkey","4-7  nights","Air","VFR",2427.00398,700258.985,30.71668005,0.398289679544295,288.52815684299
"TRY",2007,"Q2","Turkey","15+  nights","Air","VFR",860.812008,1300619.96,11.16769981,0.398289679544295,1510.92218499814
"TRY",2007,"Q3","Turkey","4-7  nights","Air","Business",2919.046998,3578375.332,13.03000998,0.524121522490695,1225.8710923297
"TRY",2007,"Q3","Turkey","1-3  nights","Air","Miscellaneous",810.635984,1271280.05,4.305490017,0.524121522490695,1568.25020735818
"TRY",2007,"Q3","Turkey","1-3  nights","Air","Business",3837.944031,3328918.025,8.439286053,0.524121522490695,867.370133100307
"TRY",2007,"Q3","Turkey","1-3  nights","Air","VFR",690.881997,95190.002,0.690881997,0.524121522490695,137.780405935227
"TRY",2007,"Q3","Turkey","15+  nights","Air","Business",558.261991,2137710.094,26.92510033,0.524121522490695,3829.22378464415
"TRY",2007,"Q3","Turkey","4-7  nights","Air","VFR",859.134018,4307700.157,3.436539888,0.524121522490695,5014.00254994908
"TRY",2007,"Q3","Turkey","15+  nights","Air","VFR",1773.829997,2019680.977,97.22729874,0.524121522490695,1138.59895278341
"TRY",2007,"Q3","Turkey","8-14 nights","Air","Holiday",2137.506008,1299686.015,21.10537994,0.524121522490695,608.038531885147
"TRY",2007,"Q3","Turkey","8-14 nights","Air","Business",1415.385008,1902546.942,16.81843996,0.524121522490695,1344.1904013724
"TRY",2007,"Q3","Turkey","15+  nights","Air","Holiday",859.134018,613421.977,13.74610043,0.524121522490695,714.00033539354
"TRY",2007,"Q4","Turkey","4-7  nights","Air","VFR",507.582009,205926.999,0.958006978,0.91905001500486,405.701926681172
"TRY",2007,"Q4","Turkey","15+  nights","Air","VFR",1940.870941,2633492.053,28.5503006,0.91905001500486,1356.86098306111
"TRY",2007,"Q4","Turkey","1-3  nights","Air","Business",923.45199,1504381.046,1.859572053,0.91905001500486,1629.08419960197
"TRY",2007,"Q4","Turkey","4-7  nights","Air","Miscellaneous",468.059987,168034.002,1.872239947,0.91905001500486,359.000997023913
"TRY",2007,"Q4","Turkey","8-14 nights","Air","Business",1318.108976,2087392.002,10.4463501,0.91905001500486,1583.62627067035
"TRY",2007,"Q4","Turkey","8-14 nights","Tunnel","VFR",468.374014,703125,3.746989965,0.91905001500486,1501.20412102965
"TRY",2007,"Q4","Turkey","15+  nights","Air","Study",1321.480989,5547160.149,171.7746048,0.91905001500486,4197.68441254511
"TRY",2007,"Q4","Turkey","1-3  nights","Air","Miscellaneous",468.059987,942673.028,1.40418005,0.91905001500486,2014.00045759519
"TRY",2007,"Q4","Turkey","4-7  nights","Air","Business",6066.611946,15467302.84,27.19572985,0.91905001500486,2549.5784101039
"TRY",2007,"Q4","Turkey","1-3  nights","Air","Holiday",1766.381025,1282595.992,4.489000082,0.91905001500486,726.115132492436
"TRY",2007,"Q4","Turkey","4-7  nights","Air","Holiday",5801.281989,6940950.811,27.90057063,0.91905001500486,1196.45120236544
"TRY",2008,"Q1","Turkey","15+  nights","Air","VFR",499.235004,1530279.994,10.0557003,1.03810098095734,3065.24979566537
"TRY",2008,"Q1","Turkey","1-3  nights","Air","VFR",516.633987,270500.988,0.495528996,1.03810098095734,523.583416512627
"TRY",2008,"Q1","Turkey","8-14 nights","Air","Business",276.511014,83068.602,1.935580015,1.03810098095734,300.416973625506
"TRY",2008,"Q1","Turkey","4-7  nights","Air","VFR",3614.089906,2135387.003,22.66422987,1.03810098095734,590.850548420198
"TRY",2008,"Q1","Turkey","1-3  nights","Air","Business",4052.994967,2343508.406,9.602221966,1.03810098095734,578.216460933493
"TRY",2008,"Q1","Turkey","15+  nights","Air","Holiday",500.365019,1008239.985,26.0189991,1.03810098095734,2015.00893690572
"TRY",2008,"Q1","Turkey","4-7  nights","Air","Holiday",2529.673964,1768361.799,13.03886998,1.03810098095734,699.047317625
"TRY",2008,"Q1","Turkey","1-3  nights","Air","Miscellaneous",1106.240988,1676346.331,2.367241025,1.03810098095734,1515.3536608969
"TRY",2008,"Q1","Turkey","1-3  nights","Air","Holiday",1332.129985,840358.973,3.569584012,1.03810098095734,630.838568655145
"TRY",2008,"Q1","Turkey","4-7  nights","Air","Business",3878.06499,4874699.323,18.40190616,1.03810098095734,1256.99268464297
"TRY",2008,"Q2","Turkey","4-7  nights","Air","Miscellaneous",504.652977,285129.011,2.018610001,0.784909844929252,565.000156533308
"TRY",2008,"Q2","Turkey","4-7  nights","Air","Business",1330.564976,1624834.985,5.322259903,0.784909844929252,1221.16169770577
"TRY",2008,"Q2","Turkey","1-3  nights","Air","Miscellaneous",504.652977,184198.007,0.504652977,0.784909844929252,364.999346868016
"TRY",2008,"Q2","Turkey","8-14 nights","Air","VFR",915.840983,572470.009,6.571549892,0.784909844929252,625.075771478115
"TRY",2008,"Q2","Turkey","1-3  nights","Air","Business",5483.013958,4959074.974,14.05036387,0.784909844929252,904.44325182949
"TRY",2008,"Q2","Turkey","4-7  nights","Air","Holiday",1127.06995,564361.989,14.29950047,0.784909844929252,500.733773445029
"TRY",2008,"Q2","Turkey","8-14 nights","Air","Study",704.165995,764724.016,9.154159546,0.784909844929252,1085.99963848013
"TRY",2008,"Q2","Turkey","1-3  nights","Air","Holiday",1524.518013,960533.023,6.679800034,0.784909844929252,630.056853910063
"TRY",2008,"Q2","Turkey","1-3  nights","Air","VFR",915.840983,238992.006,0.821443021,0.784909844929252,260.953604868325
"TRY",2008,"Q2","Turkey","15+  nights","Air","Holiday",888.06802,185644.999,24.14389992,0.784909844929252,209.043671001687
"TRY",2008,"Q3","Turkey","4-7  nights","Air","Business",1728.283018,1568299.979,9.228749871,1.3068370521325,907.432383855085
"TRY",2008,"Q3","Turkey","8-14 nights","Air","Holiday",1882.69496,962629.974,15.52598953,1.3068370521325,511.304270979724
"TRY",2008,"Q3","Turkey","15+  nights","Air","Study",1533.52201,3244700.074,36.75289917,1.3068370521325,2115.84838876881
"TRY",2008,"Q3","Turkey","4-7  nights","Air","Holiday",1739.039063,1143057.995,10.78039002,1.3068370521325,657.292880487757
"TRY",2008,"Q3","Turkey","4-7  nights","Tunnel","VFR",568.732023,189592.004,2.843660116,1.3068370521325,333.359115247147
"TRY",2008,"Q3","Turkey","1-3  nights","Air","Holiday",3694.748998,3018046.081,9.815980315,1.3068370521325,816.847391428672
"TRY",2008,"Q3","Turkey","4-7  nights","Air","VFR",553.915024,140823.007,4.162829876,1.3068370521325,254.232149153622
"TRY",2008,"Q3","Turkey","8-14 nights","Air","Miscellaneous",469.882995,77530.697,3.759059906,1.3068370521325,165.000006012135
"TRY",2008,"Q3","Turkey","8-14 nights","Air","Study",1249.390006,318823.01,13.72399998,1.3068370521325,255.182936047913
"TRY",2008,"Q3","Turkey","1-3  nights","Air","Business",3990.660936,1731626.988,9.546986908,1.3068370521325,433.919848308556
"TRY",2008,"Q3","Turkey","8-14 nights","Air","VFR",1531.108022,1137866.02,14.33992958,1.3068370521325,743.165082835677
"TRY",2008,"Q3","Turkey","15+  nights","Air","Holiday",2904.379964,1699797.988,115.1570969,1.3068370521325,585.25331019671
"TRY",2008,"Q3","Turkey","15+  nights","Air","VFR",804.10099,2325860.023,26.76210022,1.3068370521325,2892.49740010891
"TRY",2008,"Q3","Turkey","1-3  nights","Air","Miscellaneous",697.69901,289545,1.395400047,1.3068370521325,414.999872222837
"TRY",2008,"Q3","Turkey","15+  nights","Air","Business",1225.280046,1244300.008,18.01919937,1.3068370521325,1015.52295090587
"TRY",2008,"Q4","Turkey","15+  nights","Air","VFR",430.808008,268608.004,15.76089954,0.972330480542816,623.498168585576
"TRY",2008,"Q4","Turkey","4-7  nights","Air","Business",2428.491056,1853132.358,9.407059908,0.972330480542816,763.079754163196
"TRY",2008,"Q4","Turkey","4-7  nights","Air","VFR",1076.43801,717382.982,6.950520039,0.972330480542816,666.441518541323
"TRY",2008,"Q4","Turkey","1-3  nights","Air","Holiday",598.029017,324535.012,1.794090033,0.972330480542816,542.674356552167
"TRY",2008,"Q4","Turkey","8-14 nights","Air","Holiday",2302.765965,1256137.989,21.16241002,0.972330480542816,545.490947882756
"TRY",2008,"Q4","Turkey","4-7  nights","Air","Holiday",4290.887892,5214697.018,21.61419034,0.972330480542816,1215.2955633547
"TRY",2008,"Q4","Turkey","1-3  nights","Air","Business",2583.639026,1339944.128,4.401131034,0.972330480542816,518.6266790816
"TRY",2008,"Q4","Turkey","8-14 nights","Air","Business",610.994995,448974.997,4.293560028,0.972330480542816,734.825981676004
"TRY",2008,"Q4","Turkey","1-3  nights","Air","Miscellaneous",1995.020926,2870211.82,4.029530942,0.972330480542816,1438.68757595177
"TRY",2008,"Q4","Turkey","8-14 nights","Air","VFR",1793.190002,909509.023,16.80541945,0.972330480542816,507.201703102068
"TRY",2008,"Q4","Turkey","15+  nights","Air","Business",517.898023,1133859.992,24.85910034,0.972330480542816,2189.34991377637
"TRY",2009,"Q1","Turkey","1-3  nights","Air","Miscellaneous",1177.715033,625026.394,1.419692039,1.04465148842267,530.711060389428
"TRY",2009,"Q1","Turkey","15+  nights","Air","VFR",455.899,1129870.057,12.71780014,1.04465148842267,2478.33414199198
"TRY",2009,"Q1","Turkey","1-3  nights","Air","Business",3506.835043,1748403.005,8.710428149,1.04465148842267,498.570073459825
"TRY",2009,"Q1","Turkey","8-14 nights","Air","VFR",1186.798006,297856.994,11.14974999,1.04465148842267,250.975307081869
"TRY",2009,"Q1","Turkey","1-3  nights","Air","VFR",2554.495007,1342119.686,5.544236004,1.04465148842267,525.395306047666
"TRY",2009,"Q1","Turkey","4-7  nights","Sea","Holiday",1472.02003,198255.002,4.416049957,1.04465148842267,134.682271952509
"TRY",2009,"Q1","Turkey","15+  nights","Air","Holiday",298.597991,154393.002,9.669779778,1.04465148842267,517.059748067762
"TRY",2009,"Q1","Turkey","4-7  nights","Air","Business",1050.296009,2145227.03,5.754879951,1.04465148842267,2042.49755461082
"TRY",2009,"Q1","Turkey","8-14 nights","Air","Business",241.977006,197393,1.209890008,1.04465148842267,815.751063553535
